reservation_id,venue_id,reservation_date,time_slot,guest_id,guest_tier,party_size,occasion,special_requests,status
R-20260526-01448,V-028,2026-05-26,Dinner,G-102331,Gold,9,,,Confirmed
R-20260505-01449,V-028,2026-05-05,Lunch,G-101942,Platinum,10,,Window seat,Confirmed
R-20260519-01450,V-028,2026-05-19,Late night,G-101204,Standard,6,,Wine pairing,Deposit paid
R-20260506-01451,V-028,2026-05-06,Late night,G-101075,Gold,5,,,Confirmed
R-20260515-01452,V-028,2026-05-15,Late night,G-100836,Standard,7,,Allergy: shellfish,Waitlist
R-20260528-01453,V-028,2026-05-28,Dinner,G-101515,Standard,4,,,Confirmed
R-20260511-01454,V-028,2026-05-11,Dinner,G-104431,Diamond,8,,,Confirmed
R-20260517-01455,V-028,2026-05-17,Lunch,G-104020,Platinum,2,,Quiet table,Confirmed
R-20260519-01456,V-028,2026-05-19,Late night,G-104938,Standard,2,,Wine pairing,Confirmed
R-20260520-01457,V-028,2026-05-20,Lunch,G-100763,Standard,4,,Birthday cake,Confirmed
R-20260522-01458,V-028,2026-05-22,Late night,G-103981,Standard,3,,Allergy: shellfish,Waitlist
R-20260522-01459,V-028,2026-05-22,Dinner,G-100569,Platinum,5,,Quiet table,Confirmed
R-20260507-01460,V-028,2026-05-07,Late night,G-104496,Diamond,4,,Window seat,Confirmed
R-20260509-01461,V-028,2026-05-09,Dinner,G-103356,Standard,4,,,Confirmed
R-20260506-01462,V-028,2026-05-06,Late night,G-104117,Platinum,7,,,Confirmed
R-20260524-01463,V-028,2026-05-24,Late night,G-100748,Standard,9,,Wine pairing,Deposit paid
R-20260513-01464,V-028,2026-05-13,Dinner,G-100785,Standard,8,,Quiet table,Confirmed
R-20260509-01465,V-028,2026-05-09,Dinner,G-102555,Gold,4,,Allergy: shellfish,Deposit paid
R-20260502-01466,V-028,2026-05-02,Late night,G-104643,Standard,2,,,Confirmed
R-20260501-01467,V-028,2026-05-01,Late night,G-102921,Standard,3,,Window seat,Waitlist
R-20260530-01468,V-028,2026-05-30,Dinner,G-102924,Standard,2,,Allergy: shellfish,Confirmed
R-20260510-01469,V-028,2026-05-10,Lunch,G-101498,Standard,8,,Quiet table,Deposit paid
R-20260528-01470,V-028,2026-05-28,Lunch,G-101010,Standard,5,,Birthday cake,Confirmed
R-20260503-01471,V-029,2026-05-03,Dinner,G-102507,Gold,11,,Quiet table,Confirmed
R-20260507-01472,V-029,2026-05-07,Late night,G-100286,Standard,4,,,Confirmed
R-20260504-01473,V-029,2026-05-04,Late night,G-102133,Standard,3,,,Deposit paid
R-20260504-01474,V-029,2026-05-04,Lunch,G-101640,Gold,5,,Allergy: shellfish,Deposit paid
R-20260526-01475,V-029,2026-05-26,Dinner,G-100259,Standard,4,,,Waitlist
R-20260520-01476,V-029,2026-05-20,Dinner,G-101176,Platinum,6,,,Confirmed
R-20260518-01477,V-029,2026-05-18,Lunch,G-100426,Standard,2,,Window seat,Confirmed
R-20260501-01478,V-029,2026-05-01,Dinner,G-104592,Standard,6,Birthday,Window seat,Deposit paid
R-20260521-01479,V-029,2026-05-21,Dinner,G-100661,Standard,6,,Window seat,Confirmed
R-20260515-01480,V-029,2026-05-15,Dinner,G-102553,Diamond,10,,,Confirmed
R-20260522-01481,V-029,2026-05-22,Lunch,G-102231,Standard,5,,Wine pairing,Confirmed
R-20260518-01482,V-029,2026-05-18,Lunch,G-104825,Gold,7,,,Confirmed
R-20260512-01483,V-029,2026-05-12,Late night,G-103317,Platinum,9,,Window seat,Confirmed
R-20260522-01484,V-029,2026-05-22,Late night,G-102027,Standard,7,Birthday,Allergy: shellfish,Confirmed
R-20260516-01485,V-029,2026-05-16,Dinner,G-100642,Standard,6,,Allergy: shellfish,Confirmed
R-20260511-01486,V-029,2026-05-11,Late night,G-102820,Standard,3,,,Confirmed
R-20260515-01487,V-029,2026-05-15,Dinner,G-100045,Platinum,9,,Window seat,Confirmed
R-20260528-01488,V-029,2026-05-28,Lunch,G-104433,Gold,4,,Wine pairing,Confirmed
R-20260509-01489,V-029,2026-05-09,Lunch,G-104021,Standard,11,,Quiet table,Confirmed
R-20260514-01490,V-029,2026-05-14,Lunch,G-103393,Standard,6,,Window seat,Confirmed
R-20260519-01491,V-029,2026-05-19,Late night,G-104933,Standard,5,,Wine pairing,Deposit paid
R-20260514-01492,V-029,2026-05-14,Late night,G-101375,Standard,4,Birthday,Birthday cake,Confirmed
R-20260501-01493,V-029,2026-05-01,Lunch,G-103230,Standard,4,,Window seat,Waitlist
R-20260521-01494,V-029,2026-05-21,Dinner,G-104171,Standard,2,,,Deposit paid
R-20260520-01495,V-029,2026-05-20,Dinner,G-101620,Standard,6,,Quiet table,Confirmed
R-20260515-01496,V-029,2026-05-15,Dinner,G-104925,Standard,6,,Allergy: shellfish,Confirmed
R-20260508-01497,V-029,2026-05-08,Lunch,G-103115,Diamond,4,,,Confirmed
R-20260509-01498,V-029,2026-05-09,Late night,G-103593,Standard,5,,Quiet table,Waitlist
R-20260525-01499,V-029,2026-05-25,Dinner,G-103346,Standard,4,,,Confirmed
R-20260529-01500,V-029,2026-05-29,Lunch,G-104544,Platinum,4,,Birthday cake,Confirmed
R-20260503-01501,V-029,2026-05-03,Lunch,G-100032,Standard,4,,Allergy: shellfish,Confirmed
R-20260502-01502,V-029,2026-05-02,Late night,G-103958,Gold,3,,Window seat,Confirmed
R-20260531-01503,V-029,2026-05-31,Late night,G-104041,Gold,7,,Wine pairing,Confirmed
R-20260531-01504,V-029,2026-05-31,Late night,G-103072,Gold,3,Birthday,Allergy: shellfish,Deposit paid
R-20260530-01505,V-029,2026-05-30,Dinner,G-101251,Standard,4,,Birthday cake,Confirmed
R-20260513-01506,V-029,2026-05-13,Lunch,G-102162,Standard,6,,Allergy: shellfish,Confirmed
R-20260525-01507,V-029,2026-05-25,Late night,G-103171,Standard,3,Birthday,,Confirmed
R-20260528-01508,V-029,2026-05-28,Late night,G-100983,Standard,10,,Quiet table,Waitlist
R-20260508-01509,V-029,2026-05-08,Lunch,G-103114,Standard,6,,,Confirmed
R-20260518-01510,V-029,2026-05-18,Late night,G-103927,Platinum,5,,Quiet table,Confirmed
R-20260505-01511,V-029,2026-05-05,Lunch,G-100079,Platinum,7,,,Confirmed
R-20260531-01512,V-029,2026-05-31,Dinner,G-104216,Standard,2,,,Confirmed
R-20260507-01513,V-029,2026-05-07,Lunch,G-101756,Standard,3,,Birthday cake,Waitlist
R-20260508-01514,V-029,2026-05-08,Late night,G-102310,Diamond,6,Anniversary,,Waitlist
R-20260522-01515,V-029,2026-05-22,Late night,G-102528,Diamond,5,,,Confirmed
R-20260520-01516,V-029,2026-05-20,Late night,G-103043,Standard,3,,,Confirmed
R-20260509-01517,V-029,2026-05-09,Late night,G-104008,Standard,8,,Wine pairing,Confirmed
R-20260520-01518,V-029,2026-05-20,Late night,G-103166,Standard,5,,Birthday cake,Confirmed
R-20260511-01519,V-029,2026-05-11,Lunch,G-103940,Standard,6,,Window seat,Deposit paid
R-20260522-01520,V-029,2026-05-22,Dinner,G-102266,Standard,3,,Birthday cake,Confirmed
R-20260521-01521,V-029,2026-05-21,Lunch,G-102332,Platinum,3,,Window seat,Confirmed
R-20260517-01522,V-029,2026-05-17,Late night,G-104562,Standard,5,,,Deposit paid
R-20260516-01523,V-029,2026-05-16,Lunch,G-100038,Platinum,10,,Birthday cake,Confirmed
R-20260509-01524,V-029,2026-05-09,Late night,G-103569,Gold,3,,Birthday cake,Confirmed
R-20260511-01525,V-029,2026-05-11,Lunch,G-102690,Platinum,3,,,Confirmed
R-20260528-01526,V-029,2026-05-28,Late night,G-103459,Standard,5,,Wine pairing,Waitlist
R-20260513-01527,V-029,2026-05-13,Late night,G-102375,Standard,7,,,Confirmed
R-20260513-01528,V-029,2026-05-13,Late night,G-100909,Standard,5,,Allergy: shellfish,Confirmed
R-20260503-01529,V-030,2026-05-03,Lunch,G-101042,Gold,2,,Allergy: shellfish,Confirmed
R-20260512-01530,V-030,2026-05-12,Dinner,G-104143,Diamond,4,,Quiet table,Confirmed
R-20260530-01531,V-030,2026-05-30,Late night,G-103601,Standard,3,,Allergy: shellfish,Confirmed
R-20260520-01532,V-030,2026-05-20,Lunch,G-103791,Gold,8,Birthday,Wine pairing,Waitlist
R-20260519-01533,V-030,2026-05-19,Late night,G-104835,Gold,5,,Allergy: shellfish,Confirmed
R-20260528-01534,V-030,2026-05-28,Dinner,G-102303,Standard,7,,Quiet table,Confirmed
R-20260508-01535,V-030,2026-05-08,Dinner,G-104389,Diamond,9,Anniversary,,Deposit paid
R-20260504-01536,V-030,2026-05-04,Dinner,G-103848,Diamond,9,,,Deposit paid
R-20260525-01537,V-030,2026-05-25,Late night,G-104006,Platinum,9,,,Waitlist
R-20260520-01538,V-030,2026-05-20,Lunch,G-101978,Standard,3,,,Deposit paid
R-20260507-01539,V-030,2026-05-07,Lunch,G-100674,Standard,3,,,Confirmed
R-20260505-01540,V-030,2026-05-05,Lunch,G-100589,Standard,5,Birthday,Birthday cake,Deposit paid
R-20260514-01541,V-030,2026-05-14,Late night,G-104963,Standard,9,,Quiet table,Confirmed
R-20260506-01542,V-030,2026-05-06,Late night,G-100012,Standard,3,,,Waitlist
R-20260516-01543,V-030,2026-05-16,Dinner,G-102973,Platinum,7,,Allergy: shellfish,Deposit paid
R-20260509-01544,V-030,2026-05-09,Lunch,G-102137,Standard,6,,,Confirmed
R-20260505-01545,V-030,2026-05-05,Lunch,G-101488,Standard,3,,Quiet table,Confirmed
R-20260501-01546,V-030,2026-05-01,Dinner,G-104005,Gold,4,,Allergy: shellfish,Deposit paid
R-20260520-01547,V-030,2026-05-20,Late night,G-103788,Standard,3,,Birthday cake,Confirmed
R-20260503-01548,V-030,2026-05-03,Dinner,G-103362,Gold,6,,Wine pairing,Confirmed
R-20260516-01549,V-030,2026-05-16,Lunch,G-103303,Gold,6,,Birthday cake,Confirmed
R-20260519-01550,V-030,2026-05-19,Dinner,G-103572,Diamond,2,,,Deposit paid
R-20260522-01551,V-030,2026-05-22,Dinner,G-101352,Standard,9,,,Deposit paid
R-20260508-01552,V-030,2026-05-08,Late night,G-100032,Standard,2,Anniversary,Window seat,Waitlist
R-20260526-01553,V-030,2026-05-26,Late night,G-100018,Gold,9,Birthday,,Deposit paid
R-20260517-01554,V-030,2026-05-17,Lunch,G-100521,Standard,6,,,Deposit paid
R-20260502-01555,V-030,2026-05-02,Dinner,G-102676,Standard,2,,Window seat,Confirmed
R-20260505-01556,V-030,2026-05-05,Lunch,G-101281,Standard,5,,,Deposit paid
R-20260520-01557,V-030,2026-05-20,Late night,G-104855,Standard,3,,Quiet table,Confirmed
R-20260525-01558,V-030,2026-05-25,Late night,G-104126,Gold,3,,Birthday cake,Confirmed
R-20260522-01559,V-030,2026-05-22,Dinner,G-100304,Gold,3,,,Confirmed
R-20260509-01560,V-030,2026-05-09,Lunch,G-101239,Standard,9,,Allergy: shellfish,Confirmed
R-20260520-01561,V-030,2026-05-20,Lunch,G-100600,Gold,3,,Birthday cake,Confirmed
R-20260529-01562,V-030,2026-05-29,Dinner,G-101964,Standard,4,,,Confirmed
