date,venue_id,covers_total,revenue_total_aed,food_revenue_aed,beverage_revenue_aed,food_cost_pct,labor_cost_pct,occupancy_pct,nps_score,events_count,events_revenue_aed,avg_satisfaction
2025-12-05,V-004,183,178202.46,91834.2,86368.22,0.2825,0.2634,0.5083,23,2,9724.47,7.65
2025-05-22,V-004,117,189913.99,90998.85,98915.11,0.2916,0.252,0.325,31,3,43492.87,8.06
2026-01-02,V-004,166,157305.7,78869.87,78435.83,0.2836,0.2864,0.4611,26,1,9252.13,7.81
2026-04-15,V-004,158,172123.78,89387.18,82736.63,0.3098,0.2413,0.4389,29,0,0.0,7.95
2025-07-24,V-004,223,386252.73,198104.48,188148.23,0.2971,0.274,0.6194,35,1,8080.86,8.28
2025-11-05,V-004,144,77385.85,38838.73,38547.12,0.3209,0.2556,0.4,27,0,0.0,7.86
2026-04-05,V-004,262,445584.43,222866.9,222717.52,0.3283,0.2517,0.7278,34,1,10982.56,8.22
2025-08-06,V-004,224,327869.51,161895.39,165974.12,0.283,0.2662,0.6222,24,0,0.0,7.73
2026-01-10,V-004,221,243487.35,121400.43,122086.97,0.3093,0.2458,0.6139,29,0,0.0,7.97
2025-07-18,V-004,198,531877.45,263499.22,268378.26,0.3063,0.2412,0.55,27,0,0.0,7.87
2025-01-08,V-004,242,132909.5,67537.8,65371.67,0.2962,0.2768,0.6722,31,0,0.0,8.09
2025-09-23,V-004,187,228135.82,112473.23,115662.61,0.3055,0.2557,0.5194,27,1,11448.58,7.88
2026-01-31,V-004,119,126431.92,61195.91,65236.01,0.2852,0.2464,0.3306,31,0,0.0,8.06
2025-05-06,V-004,165,206295.74,101090.15,105205.57,0.281,0.2798,0.4583,31,0,0.0,8.08
2025-01-04,V-004,165,169887.29,84463.36,85423.91,0.2878,0.2669,0.4583,30,2,15113.58,8.0
2025-11-15,V-004,156,155713.06,79163.51,76549.56,0.329,0.2875,0.4333,20,1,7269.65,7.5
2025-12-26,V-004,152,148108.95,75089.75,73019.19,0.3141,0.2644,0.4222,23,0,0.0,7.68
2025-11-16,V-004,148,118899.48,59281.16,59618.28,0.3214,0.2818,0.4111,30,0,0.0,8.0
2025-12-28,V-004,164,127874.55,61936.45,65938.06,0.2949,0.2521,0.4556,30,1,6268.74,8.04
2025-09-06,V-004,205,540297.17,271690.49,268606.69,0.3003,0.2461,0.5694,24,2,28236.48,7.7
2025-03-18,V-004,116,122276.38,60487.05,61789.34,0.3102,0.2813,0.3222,20,0,0.0,7.5
2026-02-01,V-004,178,151404.54,73484.13,77920.39,0.3,0.2515,0.4944,25,0,0.0,7.78
2024-11-25,V-004,159,75726.17,38446.38,37279.81,0.2918,0.2432,0.4417,23,0,0.0,7.69
2025-11-28,V-004,221,214595.93,105428.8,109167.05,0.2933,0.2836,0.6139,23,0,0.0,7.67
2026-02-05,V-004,211,135836.93,68301.43,67535.51,0.3288,0.2791,0.5861,24,1,3115.12,7.74
2025-10-07,V-004,136,128585.98,62566.46,66019.55,0.3049,0.2883,0.3778,20,0,0.0,7.5
2026-03-21,V-004,228,475009.06,234958.76,240050.29,0.2831,0.2883,0.6333,27,0,0.0,7.88
2025-01-13,V-004,161,74058.45,35582.66,38475.8,0.3198,0.2424,0.4472,28,0,0.0,7.92
2025-06-29,V-004,175,370023.69,180341.95,189681.73,0.3117,0.2886,0.4861,28,1,9938.21,7.93
2025-10-31,V-004,197,385064.08,188958.07,196106.02,0.3078,0.2682,0.5472,30,0,0.0,8.04
2025-12-06,V-004,188,206440.98,102852.95,103588.06,0.2911,0.2769,0.5222,28,1,5015.35,7.93
2024-12-30,V-004,225,112687.22,57337.01,55350.17,0.3277,0.2618,0.625,21,1,4510.9,7.56
2026-04-08,V-004,140,157785.58,79498.37,78287.24,0.3097,0.2502,0.3889,14,0,0.0,7.2
2024-11-11,V-004,146,66959.87,33315.61,33644.25,0.288,0.2412,0.4056,25,0,0.0,7.8
2025-01-15,V-004,135,72177.25,35508.6,36668.68,0.3073,0.2856,0.375,23,1,5429.35,7.67
2025-10-04,V-004,154,289786.3,148128.03,141658.28,0.2891,0.2499,0.4278,18,0,0.0,7.43
2025-09-08,V-004,183,238070.99,117021.99,121048.99,0.2826,0.2845,0.5083,28,0,0.0,7.93
2026-04-28,V-004,181,178744.23,88175.42,90568.81,0.3013,0.267,0.5028,34,0,0.0,8.24
2025-02-25,V-004,157,74686.6,37152.34,37534.21,0.3142,0.2801,0.4361,30,0,0.0,8.0
2025-04-28,V-004,201,189251.77,93648.91,95602.81,0.3224,0.2595,0.5583,24,1,11229.05,7.74
2026-01-28,V-004,220,125193.94,62357.53,62836.41,0.2922,0.2626,0.6111,24,1,5992.19,7.73
2026-03-22,V-004,197,320039.91,161345.84,158693.99,0.2879,0.2579,0.5472,24,1,20243.87,7.72
2025-03-20,V-004,172,230435.07,117731.65,112703.46,0.2943,0.2562,0.4778,31,0,0.0,8.08
2025-09-18,V-004,176,302308.94,150929.77,151379.2,0.2934,0.2654,0.4889,32,0,0.0,8.15
2025-04-06,V-004,155,247464.46,124824.11,122640.37,0.3098,0.2523,0.4306,20,1,5692.85,7.5
2024-11-05,V-004,155,79252.73,40201.9,39050.84,0.3031,0.2588,0.4306,32,1,1786.52,8.12
2025-06-08,V-004,199,416006.33,206210.43,209795.91,0.3029,0.2524,0.5528,32,1,20041.39,8.15
2025-03-10,V-004,198,191467.87,92950.09,98517.79,0.3204,0.2722,0.55,27,0,0.0,7.87
2025-04-17,V-004,155,210055.44,104852.4,105203.0,0.2979,0.2686,0.4306,24,0,0.0,7.74
2026-01-25,V-004,268,215224.8,106540.12,108684.7,0.2898,0.2506,0.7444,26,0,0.0,7.83
2025-09-24,V-004,274,384736.63,196568.11,188168.54,0.3026,0.2402,0.7611,26,0,0.0,7.84
2025-03-13,V-004,127,166637.32,79948.01,86689.28,0.2876,0.2652,0.3528,31,1,5617.49,8.06
2026-03-13,V-004,201,394174.71,191102.25,203072.43,0.303,0.2721,0.5583,22,0,0.0,7.61
2025-04-04,V-004,139,259488.25,131614.14,127874.1,0.2956,0.2467,0.3861,33,2,22410.31,8.18
2025-02-24,V-004,175,87468.68,44195.18,43273.54,0.3133,0.2659,0.4861,31,2,8565.3,8.08
2025-06-15,V-004,165,354957.55,178982.42,175975.15,0.3045,0.2852,0.4583,25,0,0.0,7.8
2025-05-30,V-004,126,312778.71,151017.43,161761.28,0.329,0.2865,0.35,27,0,0.0,7.89
2025-08-11,V-004,141,156482.34,78606.03,77876.3,0.3039,0.256,0.3917,25,0,0.0,7.8
2025-12-11,V-004,210,138592.67,71675.67,66917.05,0.3088,0.2899,0.5833,26,2,7483.56,7.83
2025-06-11,V-004,90,130286.23,68593.7,61692.51,0.2925,0.2712,0.25,28,0,0.0,7.93
2025-10-30,V-004,205,297140.75,150559.43,146581.3,0.3007,0.2711,0.5694,24,1,13115.71,7.74
2024-12-05,V-004,164,113263.86,55176.43,58087.45,0.2924,0.2538,0.4556,30,0,0.0,8.0
2024-12-08,V-004,216,171661.0,86000.62,85660.34,0.3243,0.2858,0.6,24,1,4062.04,7.72
2025-05-11,V-004,141,295967.12,149913.04,146054.1,0.3055,0.2773,0.3917,29,1,7229.27,7.96
2024-12-11,V-004,226,118524.16,59215.41,59308.77,0.3249,0.2679,0.6278,32,0,0.0,8.1
2024-11-09,V-004,164,174464.53,87389.92,87074.62,0.3296,0.2786,0.4556,25,2,17815.68,7.77
2025-02-09,V-004,188,156600.33,79986.43,76613.88,0.3148,0.2671,0.5222,27,2,11347.73,7.9
2025-11-13,V-004,192,131622.3,65191.26,66431.04,0.299,0.2828,0.5333,20,1,9853.52,7.5
2025-06-28,V-004,160,420871.98,213394.3,207477.72,0.2861,0.2558,0.4444,33,0,0.0,8.17
2025-07-12,V-004,194,482794.63,252694.75,230099.9,0.2888,0.2505,0.5389,24,1,21588.58,7.73
2025-04-14,V-004,151,143949.3,70686.86,73262.45,0.3035,0.271,0.4194,30,1,6413.5,8.05
2025-04-15,V-004,205,183833.81,94394.21,89439.59,0.3204,0.2771,0.5694,30,1,8433.77,8.03
2025-02-18,V-004,90,45350.33,21473.25,23877.06,0.3191,0.2459,0.25,30,0,0.0,8.0
2025-09-02,V-004,135,181000.66,90925.81,90074.89,0.3134,0.285,0.375,31,0,0.0,8.06
2026-04-22,V-004,168,176326.24,88477.31,87848.97,0.3216,0.267,0.4667,23,0,0.0,7.68
2025-05-08,V-004,217,389257.35,194035.53,195221.85,0.3108,0.2438,0.6028,29,0,0.0,7.97
2025-09-21,V-004,152,333750.61,171003.69,162746.93,0.2955,0.2875,0.4222,30,1,10227.67,8.04
2025-10-20,V-004,157,148557.53,75357.21,73200.29,0.3063,0.2893,0.4361,32,1,5305.47,8.14
2026-04-03,V-004,185,362676.58,178606.62,184069.94,0.2873,0.2768,0.5139,30,1,18499.82,8.04
2025-08-10,V-004,160,351661.19,172892.36,178768.83,0.2977,0.2754,0.4444,31,0,0.0,8.09
2026-04-18,V-004,188,391657.87,196252.13,195405.72,0.3175,0.2614,0.5222,24,0,0.0,7.7
2025-06-05,V-004,211,351349.5,177879.02,173470.46,0.3178,0.2502,0.5861,26,1,19270.33,7.81
2026-04-01,V-004,128,141628.43,71220.36,70408.1,0.3239,0.2479,0.3556,21,1,5062.56,7.58
2025-03-27,V-004,102,146155.87,72841.07,73314.76,0.3119,0.2874,0.2833,14,0,0.0,7.2
2025-03-29,V-004,136,277366.5,143708.66,133657.82,0.3094,0.2772,0.3778,26,0,0.0,7.85
2025-12-31,V-004,123,67621.14,34371.32,33249.81,0.322,0.2816,0.3417,33,0,0.0,8.17
2025-04-09,V-004,191,198988.21,98411.32,100576.88,0.323,0.266,0.5306,33,1,9149.0,8.2
2025-07-21,V-004,181,232761.83,119606.96,113154.85,0.3235,0.2773,0.5028,30,1,3318.84,8.0
2024-11-16,V-004,221,229811.51,115798.1,114013.38,0.28,0.2586,0.6139,33,0,0.0,8.19
2024-11-18,V-004,220,100216.95,49665.57,50551.39,0.2936,0.2814,0.6111,20,1,3614.71,7.52
2026-01-11,V-004,152,133198.87,66434.6,66764.32,0.2871,0.2708,0.4222,30,0,0.0,8.0
2025-06-26,V-004,218,393368.72,200670.06,192698.67,0.2936,0.2414,0.6056,23,1,9142.17,7.69
2025-02-17,V-004,134,60962.36,30486.84,30475.48,0.3094,0.2764,0.3722,36,0,0.0,8.32
2025-04-01,V-004,149,137014.16,68779.1,68235.02,0.3075,0.259,0.4139,23,0,0.0,7.65
2025-05-06,V-005,25,69955.04,50051.68,19903.35,0.3351,0.3148,0.2315,25,0,0.0,7.75
2025-09-09,V-005,11,43642.15,28811.12,14831.03,0.3265,0.2871,0.1019,30,0,0.0,8.0
2025-10-23,V-005,16,59224.19,41992.76,17231.43,0.324,0.2825,0.1481,40,0,0.0,8.5
2025-08-13,V-005,14,74743.96,52442.68,22301.28,0.3495,0.2936,0.1296,10,0,0.0,7.0
2025-05-05,V-005,17,50628.18,36427.96,14200.22,0.3201,0.3081,0.1574,30,0,0.0,8.0
2025-06-05,V-005,15,43793.75,30424.48,13369.26,0.3548,0.2938,0.1389,10,0,0.0,7.0
2025-10-18,V-005,28,133292.95,94202.42,39090.54,0.3623,0.3296,0.2593,20,0,0.0,7.5
2025-10-16,V-005,34,128832.19,91436.69,37395.51,0.3386,0.306,0.3148,14,0,0.0,7.2
2025-08-07,V-005,12,70339.75,49525.09,20814.66,0.3671,0.3264,0.1111,10,0,0.0,7.0
2025-05-31,V-005,11,58446.66,40215.05,18231.6,0.3289,0.3076,0.1019,40,0,0.0,8.5
2025-08-22,V-005,24,171990.95,115424.97,56565.98,0.3575,0.3191,0.2222,36,0,0.0,8.33
2025-10-30,V-005,10,24838.58,17381.08,7457.5,0.3214,0.2923,0.0926,20,0,0.0,7.5
2025-09-28,V-005,12,52843.49,35399.57,17443.92,0.331,0.2813,0.1111,30,0,0.0,8.0
2025-05-12,V-005,21,64407.47,44215.32,20192.14,0.3404,0.2912,0.1944,40,0,0.0,8.5
2025-06-24,V-005,32,114240.28,81486.15,32754.13,0.3485,0.2942,0.2963,40,0,0.0,8.5
2025-09-13,V-005,40,201559.01,142267.44,59291.57,0.3504,0.2855,0.3704,33,0,0.0,8.2
2025-08-31,V-005,31,166761.4,121791.79,44969.61,0.3655,0.3068,0.287,10,0,0.0,7.0
2025-06-08,V-005,14,51605.58,37684.05,13921.53,0.3505,0.3205,0.1296,20,0,0.0,7.5
2025-07-10,V-005,29,137335.6,97986.91,39348.71,0.3335,0.2936,0.2685,25,0,0.0,7.75
2025-08-15,V-005,11,69526.32,50027.95,19498.37,0.3621,0.3296,0.1019,10,0,0.0,7.0
2025-07-12,V-005,25,178849.5,126667.52,52181.98,0.3358,0.3221,0.2315,10,0,0.0,7.0
2025-07-24,V-005,10,43991.42,30261.84,13729.58,0.3335,0.2801,0.0926,40,0,0.0,8.5
2025-07-15,V-005,16,67770.6,46142.51,21628.1,0.3488,0.2849,0.1481,50,0,0.0,9.0
2025-09-10,V-005,19,87690.94,63381.98,24308.96,0.3466,0.302,0.1759,23,0,0.0,7.67
2025-06-25,V-005,10,29404.75,21551.13,7853.62,0.3241,0.3028,0.0926,40,0,0.0,8.5
2025-10-08,V-005,13,48050.57,34320.91,13729.66,0.3424,0.2862,0.1204,40,0,0.0,8.5
2025-08-16,V-005,26,204027.7,141722.19,62305.51,0.32,0.329,0.2407,36,0,0.0,8.33
2025-07-17,V-005,18,76014.34,52728.78,23285.56,0.3473,0.3222,0.1667,50,0,0.0,9.0
2025-06-11,V-005,21,68915.56,48798.09,20117.46,0.3313,0.2909,0.1944,30,0,0.0,8.0
2025-09-25,V-005,16,74052.78,50953.1,23099.68,0.3242,0.3241,0.1481,10,0,0.0,7.0
2025-09-16,V-005,32,137534.82,94890.49,42644.34,0.3299,0.3226,0.2963,25,0,0.0,7.8
2025-09-15,V-005,18,48503.61,34454.22,14049.4,0.3355,0.285,0.1667,36,0,0.0,8.33
2025-05-02,V-005,20,71629.36,48903.44,22725.92,0.3315,0.3099,0.1852,70,0,0.0,10.0
2025-10-06,V-005,16,48378.6,34404.46,13974.14,0.3659,0.2865,0.1481,23,0,0.0,7.67
2025-08-01,V-005,20,109733.62,77269.62,32464.0,0.3438,0.2993,0.1852,30,0,0.0,8.0
2025-07-26,V-005,13,77000.22,54371.24,22628.98,0.3606,0.3226,0.1204,45,0,0.0,8.75
2025-07-31,V-005,6,25208.19,18461.7,6746.49,0.3327,0.2875,0.0556,40,0,0.0,8.5
2025-07-06,V-005,17,77791.21,54918.56,22872.65,0.3206,0.3025,0.1574,-3,0,0.0,6.33
2025-08-11,V-005,10,33847.44,23354.45,10492.99,0.3227,0.2892,0.0926,30,0,0.0,8.0
2025-07-02,V-005,34,143750.31,101235.0,42515.31,0.3473,0.3047,0.3148,23,0,0.0,7.67
2025-06-17,V-005,42,154159.08,107142.32,47016.76,0.3292,0.3064,0.3889,10,0,0.0,7.0
2025-06-28,V-005,26,136595.11,93617.99,42977.13,0.3605,0.2912,0.2407,30,0,0.0,8.0
2025-06-09,V-005,24,78897.28,54246.0,24651.29,0.3384,0.2942,0.2222,43,0,0.0,8.67
2025-09-22,V-005,28,103051.96,74647.85,28404.12,0.3557,0.3288,0.2593,15,0,0.0,7.25
2025-05-24,V-005,27,107359.11,77193.46,30165.65,0.3617,0.2889,0.25,-5,1,12321.65,6.25
2025-07-20,V-005,18,85393.91,59820.38,25573.53,0.3695,0.3196,0.1667,56,0,0.0,9.33
2025-06-16,V-005,5,19160.14,13938.62,5221.53,0.3225,0.2942,0.0463,30,0,0.0,8.0
2025-07-28,V-005,19,87614.74,61134.54,26480.19,0.3282,0.3208,0.1759,36,0,0.0,8.33
2025-10-22,V-005,30,92174.76,66343.1,25831.66,0.3595,0.3037,0.2778,35,0,0.0,8.25
2025-07-14,V-005,37,173869.05,120885.92,52983.12,0.3425,0.3164,0.3426,18,0,0.0,7.4
2025-10-02,V-005,34,128350.74,89157.05,39193.71,0.3339,0.3139,0.3148,36,0,0.0,8.33
2025-10-05,V-005,5,12333.77,8420.12,3913.65,0.3255,0.3204,0.0463,30,0,0.0,8.0
2025-05-18,V-005,16,59265.7,43354.66,15911.04,0.3267,0.2873,0.1481,43,0,0.0,8.67
2025-05-15,V-005,31,96117.4,65896.57,30220.82,0.3261,0.2842,0.287,25,0,0.0,7.75
2025-08-08,V-005,11,58599.42,40324.77,18274.65,0.3598,0.2912,0.1019,30,0,0.0,8.0
2025-10-10,V-005,9,46054.13,33891.75,12162.38,0.3396,0.2888,0.0833,50,0,0.0,9.0
2025-05-19,V-005,16,48402.79,33761.4,14641.4,0.3535,0.3296,0.1481,3,1,15783.26,6.67
2025-06-07,V-005,47,242018.84,170736.08,71282.76,0.3615,0.3005,0.4352,41,0,0.0,8.57
2025-08-05,V-005,28,122258.59,84255.67,38002.91,0.3572,0.3078,0.2593,25,0,0.0,7.75
2025-05-13,V-005,34,79169.33,56627.95,22541.38,0.3599,0.2828,0.3148,5,0,0.0,6.75
2025-08-26,V-005,27,115267.82,79219.24,36048.58,0.3471,0.3139,0.25,36,0,0.0,8.33
2025-08-03,V-005,13,62157.11,43778.84,18378.27,0.3343,0.319,0.1204,0,0,0.0,6.5
2025-08-04,V-005,38,175278.44,124415.45,50862.97,0.3252,0.326,0.3519,15,0,0.0,7.25
2025-08-12,V-005,30,130372.88,92781.57,37591.32,0.3444,0.3237,0.2778,15,0,0.0,7.25
2025-10-28,V-005,19,54526.2,37360.23,17165.98,0.3274,0.3006,0.1759,43,0,0.0,8.67
2025-07-04,V-005,11,78800.89,56320.15,22480.75,0.3375,0.2925,0.1019,20,0,0.0,7.5
2025-06-01,V-005,17,83032.49,59263.77,23768.72,0.3662,0.2909,0.1574,30,0,0.0,8.0
2025-09-11,V-005,28,125442.19,88132.44,37309.75,0.3342,0.3175,0.2593,55,0,0.0,9.25
2025-08-10,V-005,19,122033.02,88667.82,33365.21,0.348,0.3254,0.1759,23,1,48349.11,7.67
2025-08-02,V-005,23,121137.37,84015.0,37122.37,0.3352,0.2923,0.213,25,0,0.0,7.75
2025-09-12,V-005,8,40121.63,29820.4,10301.23,0.3474,0.3168,0.0741,70,0,0.0,10.0
2025-08-24,V-005,16,70693.37,51463.85,19229.53,0.3386,0.2826,0.1481,20,0,0.0,7.5
2025-09-04,V-005,17,55991.06,39588.25,16402.82,0.3538,0.3127,0.1574,40,0,0.0,8.5
2025-08-18,V-005,22,92232.61,65720.78,26511.83,0.3697,0.2844,0.2037,23,0,0.0,7.67
2025-05-27,V-005,16,53315.88,38502.8,14813.08,0.3361,0.2903,0.1481,23,0,0.0,7.67
2025-10-19,V-005,25,95491.7,65626.46,29865.25,0.353,0.2834,0.2315,25,0,0.0,7.75
2025-05-08,V-005,29,90670.61,63374.29,27296.31,0.3283,0.2858,0.2685,20,1,21045.82,7.5
2025-08-19,V-005,12,66967.37,47809.16,19158.21,0.3421,0.3073,0.1111,70,0,0.0,10.0
2025-07-21,V-005,22,104232.74,71767.03,32465.73,0.3313,0.3293,0.2037,10,0,0.0,7.0
2025-07-23,V-005,25,117314.29,81101.63,36212.66,0.3342,0.3225,0.2315,30,0,0.0,8.0
2025-05-20,V-005,8,21754.6,15371.26,6383.33,0.3433,0.3079,0.0741,0,0,0.0,6.5
2025-05-03,V-005,38,184774.73,128370.79,56403.94,0.3464,0.3253,0.3519,5,0,0.0,6.75
2025-05-01,V-005,24,63776.68,44285.12,19491.55,0.3533,0.3243,0.2222,36,0,0.0,8.33
2025-10-12,V-005,18,57356.46,40929.27,16427.19,0.3588,0.2848,0.1667,40,0,0.0,8.5
2025-06-29,V-005,11,45256.61,31604.39,13652.21,0.3406,0.3002,0.1019,40,1,19780.24,8.5
2025-10-24,V-005,38,158762.23,109914.19,48848.04,0.3345,0.3274,0.3519,18,0,0.0,7.4
2025-08-29,V-005,12,79684.22,57734.59,21949.62,0.3493,0.2936,0.1111,40,0,0.0,8.5
2025-06-12,V-005,8,30027.73,20154.63,9873.1,0.3364,0.2935,0.0741,50,0,0.0,9.0
2025-05-10,V-005,37,167354.02,118584.48,48769.54,0.3571,0.2888,0.3426,30,0,0.0,8.0
2025-06-20,V-005,26,125493.67,87678.96,37814.71,0.3478,0.2978,0.2407,25,0,0.0,7.75
2025-07-13,V-005,12,58480.08,42169.45,16310.63,0.3623,0.3184,0.1111,50,0,0.0,9.0
2025-06-03,V-005,11,37796.89,26870.93,10925.97,0.3212,0.2884,0.1019,0,0,0.0,6.5
2025-09-02,V-005,31,127207.24,88748.33,38458.91,0.3263,0.3231,0.287,55,0,0.0,9.25
2025-09-27,V-005,18,98347.26,68928.27,29419.0,0.3292,0.3164,0.1667,16,0,0.0,7.33
2025-05-22,V-005,15,37665.72,26895.7,10770.02,0.3308,0.3172,0.1389,50,0,0.0,9.0
2025-06-14,V-005,21,129226.92,87737.0,41489.92,0.3335,0.3202,0.1944,30,0,0.0,8.0
2025-09-17,V-005,13,47186.3,33128.26,14058.04,0.3433,0.3252,0.1204,50,0,0.0,9.0
2025-06-15,V-005,51,228028.19,161632.26,66395.92,0.3677,0.3245,0.4722,10,0,0.0,7.0
2025-05-16,V-005,4,21411.43,15629.1,5782.33,0.3471,0.3287,0.037,50,0,0.0,9.0
2025-07-07,V-005,53,249253.19,176062.55,73190.65,0.3512,0.2962,0.4907,4,0,0.0,6.71
2025-10-31,V-005,18,53776.24,36837.69,16938.56,0.3209,0.2923,0.1667,36,0,0.0,8.33
2025-09-08,V-005,15,53138.47,36275.45,16863.01,0.3229,0.3035,0.1389,43,0,0.0,8.67
2025-09-07,V-005,28,99260.88,72331.73,26929.16,0.3475,0.3167,0.2593,45,0,0.0,8.75
2025-08-23,V-005,17,104289.47,70411.33,33878.15,0.3652,0.3089,0.1574,10,0,0.0,7.0
2025-06-04,V-005,24,85891.61,60882.39,25009.21,0.3384,0.2926,0.2222,23,0,0.0,7.67
2025-09-03,V-005,9,30070.48,21796.99,8273.49,0.3206,0.3295,0.0833,30,0,0.0,8.0
2025-06-26,V-005,8,38560.52,26414.24,12146.28,0.35,0.3107,0.0741,50,0,0.0,9.0
2025-10-20,V-005,26,70020.65,49090.25,20930.4,0.3408,0.3165,0.2407,20,0,0.0,7.5
2025-07-18,V-005,26,164852.0,115827.83,49024.19,0.3686,0.3154,0.2407,43,0,0.0,8.67
2025-07-03,V-005,9,43672.82,30737.88,12934.94,0.3439,0.2818,0.0833,10,0,0.0,7.0
2025-07-30,V-005,6,23896.71,15756.28,8140.43,0.3407,0.3052,0.0556,70,0,0.0,10.0
2025-06-19,V-005,25,120321.79,84233.38,36088.4,0.3277,0.3132,0.2315,23,0,0.0,7.67
2025-05-09,V-005,30,126999.74,86026.34,40973.4,0.3647,0.2868,0.2778,35,0,0.0,8.25
2025-07-22,V-005,27,106136.11,74496.66,31639.46,0.3263,0.3192,0.25,50,0,0.0,9.0
2025-08-14,V-005,7,35015.81,24403.41,10612.4,0.3551,0.2981,0.0648,40,0,0.0,8.5
2025-07-11,V-005,11,70382.49,49405.63,20976.86,0.3346,0.2984,0.1019,30,0,0.0,8.0
2025-08-06,V-005,20,97170.44,69918.27,27252.17,0.3681,0.2863,0.1852,30,0,0.0,8.0
2025-10-09,V-005,12,51201.78,34337.86,16863.92,0.3261,0.3223,0.1111,40,0,0.0,8.5
2025-05-23,V-005,25,97074.58,67896.35,29178.23,0.3596,0.2893,0.2315,30,0,0.0,8.0
2025-05-21,V-005,22,65482.29,45832.55,19649.72,0.3605,0.2828,0.2037,14,0,0.0,7.2
2025-07-09,V-005,10,45579.91,32636.72,12943.19,0.3463,0.2813,0.0926,20,0,0.0,7.5
2025-05-04,V-005,10,33760.72,24484.23,9276.49,0.3605,0.3041,0.0926,40,0,0.0,8.5
2025-05-07,V-005,4,10518.42,7143.9,3374.53,0.3421,0.3214,0.037,50,0,0.0,9.0
2025-10-14,V-005,11,32336.44,22091.04,10245.4,0.3263,0.3229,0.1019,30,0,0.0,8.0
2025-10-07,V-005,13,35363.94,24493.2,10870.74,0.3441,0.2831,0.1204,30,0,0.0,8.0
2025-05-11,V-005,18,55420.39,37911.35,17509.04,0.3656,0.3222,0.1667,50,0,0.0,9.0
2025-06-13,V-005,15,56580.9,38965.54,17615.36,0.3559,0.2938,0.1389,20,0,0.0,7.5
2025-07-27,V-005,20,102491.57,71568.95,30922.62,0.3514,0.3026,0.1852,36,0,0.0,8.33
2025-05-26,V-005,40,120468.44,84301.14,36167.29,0.3423,0.3245,0.3704,26,0,0.0,7.83
2025-09-23,V-005,12,51634.48,34393.14,17241.34,0.32,0.3136,0.1111,40,0,0.0,8.5
2025-06-22,V-005,15,70249.79,51083.83,19165.96,0.35,0.3098,0.1389,36,0,0.0,8.33
2025-05-25,V-005,14,47668.82,34088.52,13580.3,0.3563,0.2879,0.1296,30,0,0.0,8.0
2025-10-17,V-005,21,73301.76,52117.56,21184.21,0.3356,0.2957,0.1944,40,0,0.0,8.5
2025-09-20,V-005,40,244766.31,171912.99,72853.33,0.3667,0.3146,0.3704,35,0,0.0,8.25
2025-06-27,V-005,33,179683.02,128342.39,51340.65,0.3403,0.2864,0.3056,10,0,0.0,7.0
2025-09-24,V-005,10,47295.86,31571.45,15724.4,0.3267,0.3141,0.0926,30,0,0.0,8.0
2025-10-11,V-005,8,36281.31,25910.97,10370.34,0.3363,0.3228,0.0741,50,0,0.0,9.0
2025-07-08,V-005,11,61300.5,41484.56,19815.93,0.3512,0.3016,0.1019,50,0,0.0,9.0
2025-05-29,V-005,29,101334.2,70148.11,31186.1,0.3203,0.3204,0.2685,21,0,0.0,7.6
2025-09-06,V-005,12,68802.45,45894.28,22908.16,0.3451,0.2866,0.1111,60,0,0.0,9.5
2025-08-21,V-005,21,127969.02,89995.93,37973.08,0.3395,0.3011,0.1944,43,0,0.0,8.67
2025-06-06,V-005,12,42605.97,28700.04,13905.93,0.3535,0.3155,0.1111,40,0,0.0,8.5
2025-08-20,V-005,20,87643.64,62387.57,25256.05,0.3591,0.2866,0.1852,50,0,0.0,9.0
2025-08-27,V-005,16,71823.24,50793.38,21029.86,0.321,0.2919,0.1481,56,0,0.0,9.33
2025-05-28,V-005,16,42104.78,29332.56,12772.22,0.3266,0.296,0.1481,23,0,0.0,7.67
2025-08-25,V-005,25,105725.51,76581.97,29143.55,0.3353,0.3118,0.2315,23,0,0.0,7.67
2025-10-03,V-005,25,101345.53,70685.91,30659.63,0.3576,0.3254,0.2315,20,0,0.0,7.5
2025-09-14,V-005,18,72380.84,49291.64,23089.2,0.3522,0.3166,0.1667,23,0,0.0,7.67
2025-05-30,V-005,6,25927.49,18024.02,7903.47,0.3266,0.2921,0.0556,50,0,0.0,9.0
2025-07-01,V-005,11,58703.12,42494.03,16209.09,0.3574,0.2876,0.1019,50,0,0.0,9.0
2025-06-30,V-005,17,60322.71,44138.66,16184.04,0.3411,0.3216,0.1574,23,0,0.0,7.67
2025-10-26,V-005,4,14585.97,10517.02,4068.95,0.361,0.2823,0.037,10,0,0.0,7.0
2025-08-28,V-005,13,61114.68,42911.48,18203.21,0.3203,0.2914,0.1204,23,0,0.0,7.67
2025-09-21,V-005,8,33632.69,23576.51,10056.18,0.3359,0.2828,0.0741,50,0,0.0,9.0
2025-07-19,V-005,4,30509.67,22167.77,8341.9,0.3254,0.3,0.037,-10,0,0.0,6.0
2025-09-19,V-005,6,27172.11,18376.92,8795.19,0.3696,0.2983,0.0556,50,0,0.0,9.0
2025-10-15,V-005,3,9936.4,6585.19,3351.21,0.3368,0.3215,0.0278,50,0,0.0,9.0
2025-07-05,V-005,8,54583.79,40124.23,14459.55,0.3676,0.2998,0.0741,40,0,0.0,8.5
2025-06-10,V-005,11,46678.73,34066.11,12612.62,0.3272,0.3119,0.1019,30,0,0.0,8.0
